Foerdersumme,link_total_sum,Begünstigter,link_company,Landkreis,link_location,BundesLand,link_lander,company_url,basis_praemie
"577.969,07",,"Agrargenossenschaft Teichel eG – 07407 Rudolstadt, Stadt",/karten/agrarsubventionen_2021-empfaenger3ad4538c6f13f24f92e9b9e667d28db0.html,"Saalfeld-Rudolstadt, Kreis","/karten/saalfeld-rudolstadt,_kreis-agrarsubventionen_2021-landkreis_16073.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger3ad4538c6f13f24f92e9b9e667d28db0.html,"259.573,22 €"
"577.459,85",,LVV-Ökozentrum Werratal/Thüringen Betriebs GmbH Vachdorf – 98617 Vachdorf,/karten/agrarsubventionen_2021-empfaenger33ee583bf6712366eee8a0973a548348.html,"Schmalkalden-Meiningen, Kreis","/karten/schmalkalden-meiningen,_kreis-agrarsubventionen_2021-landkreis_16066.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger33ee583bf6712366eee8a0973a548348.html,"178.851,07 €"
"577.401,83",,Randow / Welse GmbH & CoKG – 16306 Casekow,/karten/agrarsubventionen_2021-empfaenger9cd3fc9a61c05a025a2a79e7f998d3e5.html,"Uckermark, Landkreis","/karten/uckermark,_landkreis-agrarsubventionen_2021-landkreis_12073.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger9cd3fc9a61c05a025a2a79e7f998d3e5.html,"316.377,75 €"
"577.374,68",,"Agrargenossenschaft Heringen eG – 99765 Heringen/Helme, Stadt",/karten/agrarsubventionen_2021-empfaenger22350a2017aac714afca8ad51680ee4a.html,"Nordhausen, Kreis","/karten/nordhausen,_kreis-agrarsubventionen_2021-landkreis_16062.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger22350a2017aac714afca8ad51680ee4a.html,"365.933,44 €"
"577.219,50",,"Senatorin f. Klima, Umwelt, Mobilität (SKUMSW) – 28217 Bremen, Stadt",/karten/agrarsubventionen_2021-empfaenger774787b812acd2ad0d6522a8665d025a.html,"Bremen, Kreisfreie Stadt","/karten/bremen,_kreisfreie_stadt-agrarsubventionen_2021-landkreis_4011.html",Bremen,/karten/bremen-agrarsubventionen_2021-bundesland_92c1f80a07ad537ddb7e00137d6a25f9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger774787b812acd2ad0d6522a8665d025a.html,
"576.864,80",,"Burbach, Theo – 53347 Alfter",/karten/agrarsubventionen_2021-empfaenger021cfa73dac8f13e1bc240a3897dc2c8.html,Rhein-Sieg-Kreis,/karten/rhein-sieg-kreis-agrarsubventionen_2021-landkreis_5382.html,Nordrhein-Westfalen,/karten/nordrhein-westfalen-agrarsubventionen_2021-bundesland_0376b90efccf6a11e5c2ab073c62b120.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger021cfa73dac8f13e1bc240a3897dc2c8.html,"108.457,79 €"
"576.817,90",,Agrargenossenschaft Groß Machnow eG – 15834 Rangsdorf,/karten/agrarsubventionen_2021-empfaengere8018bae7baaa444c2e44baef5050b5b.html,"Teltow-Fläming, Landkreis","/karten/teltow-fläming,_landkreis-agrarsubventionen_2021-landkreis_12072.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengere8018bae7baaa444c2e44baef5050b5b.html,"350.333,51 €"
"576.786,85",,Agrar-Genossenschaft Selow eG – 18246 Klein Belitz,/karten/agrarsubventionen_2021-empfaenger031896dec5249f57c941b3e517de98cf.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger031896dec5249f57c941b3e517de98cf.html,"267.967,48 €"
"576.752,67",,"Obst- und Gemüsezentrale Rhein-Main eG – 64347 Griesheim, Stadt",/karten/agrarsubventionen_2021-empfaengerf0a5f5c58d7bc9be6eb3c3a911834bc8.html,"Darmstadt-Dieburg, Landkreis","/karten/darmstadt-dieburg,_landkreis-agrarsubventionen_2021-landkreis_6432.html",Hessen,/karten/hessen-agrarsubventionen_2021-bundesland_b1955bcdd57fab7b269abbb05a7abd51.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerf0a5f5c58d7bc9be6eb3c3a911834bc8.html,
"576.578,80",,Milchland Agrar - GmbH Greven – 19258 Greven,/karten/agrarsubventionen_2021-empfaenger9dfa59ec9453eb19bb2d5507c88a130f.html,Landkreis Ludwigslust-Parchim,/karten/landkreis_ludwigslust-parchim-agrarsubventionen_2021-landkreis_13076.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger9dfa59ec9453eb19bb2d5507c88a130f.html,"298.119,12 €"
"576.400,10",,"Z & M Viehzucht und Handels GmbH Oberes Rinnetal – 07426 Königsee, Stadt",/karten/agrarsubventionen_2021-empfaenger4223ca346988306907ded7a64804fb69.html,"Saalfeld-Rudolstadt, Kreis","/karten/saalfeld-rudolstadt,_kreis-agrarsubventionen_2021-landkreis_16073.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger4223ca346988306907ded7a64804fb69.html,"158.744,97 €"
"576.213,41",,Raminer Agrar GmbH & Co.KG – 17321 Ramin,/karten/agrarsubventionen_2021-empfaenger8fa9cabe2185b8276ce2587ae43c3dda.html,Landkreis Vorpommern-Greifswald,/karten/landkreis_vorpommern-greifswald-agrarsubventionen_2021-landkreis_13075.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger8fa9cabe2185b8276ce2587ae43c3dda.html,"313.975,56 €"
"574.760,75",,"Agrargesellschaft Neuensund mbH – 17335 Strasburg (Uckermark), Stadt",/karten/agrarsubventionen_2021-empfaengerd8517d78722fd23b73c2e28e463f3c49.html,Landkreis Vorpommern-Greifswald,/karten/landkreis_vorpommern-greifswald-agrarsubventionen_2021-landkreis_13075.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerd8517d78722fd23b73c2e28e463f3c49.html,"351.892,11 €"
"574.389,26",,Loberaue Agrar GmbH vertreten durch den Vorstand – 04519 Rackwitz,/karten/agrarsubventionen_2021-empfaenger59e7426af1102c9366b577ea57f80bfd.html,"Nordsachsen, Landkreis","/karten/nordsachsen,_landkreis-agrarsubventionen_2021-landkreis_14730.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger59e7426af1102c9366b577ea57f80bfd.html,"378.700,06 €"
"573.319,27",,"Agrar GmbH Greußen – 99718 Greußen, Stadt",/karten/agrarsubventionen_2021-empfaenger0379f8ea5efe91a14d8cb5014ee0c230.html,Kyffhäuserkreis,/karten/kyffhäuserkreis-agrarsubventionen_2021-landkreis_16065.html,Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger0379f8ea5efe91a14d8cb5014ee0c230.html,"377.992,24 €"
"572.740,60",,"Nesges, Johann – 15936 Dahmetal",/karten/agrarsubventionen_2021-empfaenger50fa5a2ef862afce7e42aace057c5831.html,"Teltow-Fläming, Landkreis","/karten/teltow-fläming,_landkreis-agrarsubventionen_2021-landkreis_12072.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger50fa5a2ef862afce7e42aace057c5831.html,"227.482,73 €"
"571.000,00",,Gemeindeverwaltung Mühlhausen – 92360 Mühlhausen,/karten/agrarsubventionen_2021-empfaengerb6b63b7911fce61068f319121a8ab616.html,"Neumarkt i.d.OPf., Landkreis","/karten/neumarkt_i.d.opf.,_landkreis-agrarsubventionen_2021-landkreis_9373.html",Bayern,/karten/bayern-agrarsubventionen_2021-bundesland_51150b7b6309d23b7d292c0be9fd3f21.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerb6b63b7911fce61068f319121a8ab616.html,
"570.843,50",,"AGD Agrar GmbH Dorfilm – 07338 Leutenberg, Stadt",/karten/agrarsubventionen_2021-empfaengerb81125eac8c5185c022e3ff95d4c6aef.html,"Saalfeld-Rudolstadt, Kreis","/karten/saalfeld-rudolstadt,_kreis-agrarsubventionen_2021-landkreis_16073.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerb81125eac8c5185c022e3ff95d4c6aef.html,"101.953,21 €"
"570.805,96",,"Teilnehmergemeinschaft Breitenberg – 37115 Duderstadt, Stadt",/karten/agrarsubventionen_2021-empfaengerdbfae003615c36f0052c38c1a036b971.html,"Göttingen, Landkreis","/karten/göttingen,_landkreis-agrarsubventionen_2021-landkreis_3159.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerdbfae003615c36f0052c38c1a036b971.html,
"569.973,39",,"Stadt Loitz durch das Amt Peenetal Loitz – 17121 Loitz, Stadt",/karten/agrarsubventionen_2021-empfaengera8de310ed322e406fc06186e3026d985.html,Landkreis Vorpommern-Greifswald,/karten/landkreis_vorpommern-greifswald-agrarsubventionen_2021-landkreis_13075.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera8de310ed322e406fc06186e3026d985.html,
"569.226,98",,"Lagerei Sting GmbH & Co. KG – 73230 Kirchheim unter Teck, Stadt",/karten/agrarsubventionen_2021-empfaenger87651526c9fc5006e31f8c2c87c4bb15.html,"Esslingen, Landkreis","/karten/esslingen,_landkreis-agrarsubventionen_2021-landkreis_8116.html",Baden-Württemberg,/karten/baden-württemberg-agrarsubventionen_2021-bundesland_3de1eff1f013e413457d6de70c7dc493.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger87651526c9fc5006e31f8c2c87c4bb15.html,
"568.496,30",,Agrargenossenschaft Goldbach e.G. – 99869 Nessetal,/karten/agrarsubventionen_2021-empfaengercae277578ec07cd79977c220ce9bbd97.html,"Gotha, Kreis","/karten/gotha,_kreis-agrarsubventionen_2021-landkreis_16067.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengercae277578ec07cd79977c220ce9bbd97.html,"374.801,72 €"
"567.294,11",,"Genossenschaft Wachower Landw. – 14641 Nauen, Stadt",/karten/agrarsubventionen_2021-empfaenger090a7ff42ed84376c18d4725bfe50308.html,"Havelland, Landkreis","/karten/havelland,_landkreis-agrarsubventionen_2021-landkreis_12063.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger090a7ff42ed84376c18d4725bfe50308.html,"234.120,38 €"
"567.293,25",,DAWA Agrar GmbH & Co. KG – 39326 Niedere Börde,/karten/agrarsubventionen_2021-empfaenger1312e7234172230aae2b459f9b3e9905.html,"Börde, Landkreis","/karten/börde,_landkreis-agrarsubventionen_2021-landkreis_15083.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger1312e7234172230aae2b459f9b3e9905.html,"373.908,24 €"
"566.386,02",,Agrargenossenschaft eG Reichenbach vertreten durch den Vorstand – 08468 Heinsdorfergrund,/karten/agrarsubventionen_2021-empfaengerb8bd401a5134b690c34d8146c53315e0.html,Vogtlandkreis,/karten/vogtlandkreis-agrarsubventionen_2021-landkreis_14523.html,Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerb8bd401a5134b690c34d8146c53315e0.html,"279.190,50 €"
"566.374,76",,MIKU-Agrarprodukte GmbH vertreten durch den Geschaeftsfuehrer – 02763 Mittelherwigsdorf,/karten/agrarsubventionen_2021-empfaenger9e380141c4663b0a7dfb9d3f161a4377.html,"Görlitz, Landkreis","/karten/görlitz,_landkreis-agrarsubventionen_2021-landkreis_14626.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger9e380141c4663b0a7dfb9d3f161a4377.html,"358.781,97 €"
"566.126,38",,"Gut Wilmersdorf GbR – 16278 Angermünde, Stadt",/karten/agrarsubventionen_2021-empfaengere52803ed32f2f0bfb20abf7201bf49db.html,"Uckermark, Landkreis","/karten/uckermark,_landkreis-agrarsubventionen_2021-landkreis_12073.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengere52803ed32f2f0bfb20abf7201bf49db.html,"193.194,77 €"
"565.811,90",,"Heidegut Dahlen GbR vertreten durch E. Boessneck, F. Terpitz u. M. Umhau – 04774 Dahlen, Stadt",/karten/agrarsubventionen_2021-empfaenger791ca6af8e1d39a5468acea90c1006b0.html,"Nordsachsen, Landkreis","/karten/nordsachsen,_landkreis-agrarsubventionen_2021-landkreis_14730.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger791ca6af8e1d39a5468acea90c1006b0.html,"345.853,26 €"
"565.576,14",,Agrobetrieb e.G. Kaliß – 19294 Neu Kaliß,/karten/agrarsubventionen_2021-empfaenger00a956970200c22d2e40235edff36d0e.html,Landkreis Ludwigslust-Parchim,/karten/landkreis_ludwigslust-parchim-agrarsubventionen_2021-landkreis_13076.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger00a956970200c22d2e40235edff36d0e.html,"363.873,21 €"
"564.955,43",,Lw. Unternehmen Sarmstorf e.G. – 18276 Sarmstorf,/karten/agrarsubventionen_2021-empfaenger3929cfcf10f82cb1d4ca50b0e79bfeee.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger3929cfcf10f82cb1d4ca50b0e79bfeee.html,"368.630,45 €"
"564.764,46",,BG Neuhof GmbH & Co. KG – 74214 Schöntal,/karten/agrarsubventionen_2021-empfaengerbc9b0156e3ea69dbc34ab6dec8b227df.html,"Hohenlohekreis, Landkreis","/karten/hohenlohekreis,_landkreis-agrarsubventionen_2021-landkreis_8126.html",Baden-Württemberg,/karten/baden-württemberg-agrarsubventionen_2021-bundesland_3de1eff1f013e413457d6de70c7dc493.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerbc9b0156e3ea69dbc34ab6dec8b227df.html,"362.479,82 €"
"564.753,33",,Agrarprodukte GmbH Budissa Niederkaina vertreten durch die Geschaeftsfuehrer – 02627 Kubschütz / Kubicy,/karten/agrarsubventionen_2021-empfaengereb0a977673604323444d4d18107ee763.html,"Bautzen, Landkreis","/karten/bautzen,_landkreis-agrarsubventionen_2021-landkreis_14625.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengereb0a977673604323444d4d18107ee763.html,"372.325,65 €"
"564.709,52",,Milchhof Blumenthal GmbH – 17379 Ferdinandshof,/karten/agrarsubventionen_2021-empfaengerf9f6f3f484139e6d076e2432867e19f3.html,Landkreis Vorpommern-Greifswald,/karten/landkreis_vorpommern-greifswald-agrarsubventionen_2021-landkreis_13075.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerf9f6f3f484139e6d076e2432867e19f3.html,"318.509,79 €"
"564.044,34",,"Agrar-GmbH Am Stromberg Groeditz vertreten durch den Geschaeftsfuehrer – 02627 Weißenberg / Wóspork, Stadt",/karten/agrarsubventionen_2021-empfaengerff14b8e6cb4e1e8beb7fefe80b1dbe40.html,"Bautzen, Landkreis","/karten/bautzen,_landkreis-agrarsubventionen_2021-landkreis_14625.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerff14b8e6cb4e1e8beb7fefe80b1dbe40.html,"371.321,66 €"
"562.777,23",,"Landkreis Ludwigslust-Parchim – 19370 Parchim, Stadt",/karten/agrarsubventionen_2021-empfaenger6821fed92bdd7e56f80a3c425585f7e8.html,Landkreis Ludwigslust-Parchim,/karten/landkreis_ludwigslust-parchim-agrarsubventionen_2021-landkreis_13076.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger6821fed92bdd7e56f80a3c425585f7e8.html,
"562.715,60",,"Agrargesellschaft mbH ""Niederer Fläming"" – 15936 Dahme/Mark, Stadt",/karten/agrarsubventionen_2021-empfaengerd4968de1144b9507a65dd06e2bf46113.html,"Teltow-Fläming, Landkreis","/karten/teltow-fläming,_landkreis-agrarsubventionen_2021-landkreis_12072.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerd4968de1144b9507a65dd06e2bf46113.html,"350.098,19 €"
"562.119,47",,"AB Gröbitz GmbH – 06682 Teuchern, Stadt",/karten/agrarsubventionen_2021-empfaenger8d05b7d19059c2d49a8a38a3ddbc7603.html,Burgenlandkreis,/karten/burgenlandkreis-agrarsubventionen_2021-landkreis_15084.html,Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger8d05b7d19059c2d49a8a38a3ddbc7603.html,"370.583,28 €"
"562.086,19",,Gemeinde Rondeshagen Amt Berkenthin – 23919 Rondeshagen,/karten/agrarsubventionen_2021-empfaenger82e39b8deb7b21d6a3162fba40151d58.html,"Herzogtum Lauenburg, Landkreis","/karten/herzogtum_lauenburg,_landkreis-agrarsubventionen_2021-landkreis_1053.html",Schleswig-Holstein,/karten/schleswig-holstein-agrarsubventionen_2021-bundesland_b20684bddefbc33f6db8d8adbf6bc4e7.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger82e39b8deb7b21d6a3162fba40151d58.html,
"561.611,66",,"Ley-Röckenwagner, Benedikt Johannes Josef – 18246 Zepelin",/karten/agrarsubventionen_2021-empfaengeraa037447bd05be3edfca54cc5d2edeee.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengeraa037447bd05be3edfca54cc5d2edeee.html,"191.828,14 €"
"561.541,22",,Gut Ummanz Wolfgang Jalas GmbH – 18569 Ummanz,/karten/agrarsubventionen_2021-empfaenger456aa50bcae811fe7dc6ec41573e0bac.html,Landkreis Vorpommern-Rügen,/karten/landkreis_vorpommern-rügen-agrarsubventionen_2021-landkreis_13073.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger456aa50bcae811fe7dc6ec41573e0bac.html,"177.222,28 €"
"561.527,53",,"Agrar Burgscheidungen eG – 06636 Laucha an der Unstrut, Stadt",/karten/agrarsubventionen_2021-empfaenger17ad88cf6ceee2f41bf1ae21720aeba7.html,Burgenlandkreis,/karten/burgenlandkreis-agrarsubventionen_2021-landkreis_15084.html,Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger17ad88cf6ceee2f41bf1ae21720aeba7.html,"353.318,95 €"
"561.036,41",,"Wasser- und Bodenverband Recknitz - Boddenkette – 18311 Ribnitz-Damgarten, Bernsteinstadt",/karten/agrarsubventionen_2021-empfaenger3a1f899769e5813b33e2478314182c5b.html,Landkreis Vorpommern-Rügen,/karten/landkreis_vorpommern-rügen-agrarsubventionen_2021-landkreis_13073.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger3a1f899769e5813b33e2478314182c5b.html,
"560.410,14",,"AGROPEI Agrarprodukte Peickwitz GmbH – 01945 Senftenberg/Zly Komorow, Stadt",/karten/agrarsubventionen_2021-empfaengerd01d712121308c77fac0337bd8aa7102.html,"Oberspreewald-Lausitz, Landkreis","/karten/oberspreewald-lausitz,_landkreis-agrarsubventionen_2021-landkreis_12066.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerd01d712121308c77fac0337bd8aa7102.html,"241.984,93 €"
